Agent	Subject	condition1	condition2	GameNb	Points	Entropy	Periodicity	Amplitude	MuIFI	StdIFI	CV	Resets	Deflations	Misses	GameSpeed	Temperature
Model	model_193745582986_84	slow	slow	6	1104	3.219236158	1152	0.285570344	1204.891304	228.1722488	0.189371645	10	10	29	SSS	no
Model	model_193745582986_84	slow	slow	7	2028	3.359285909	1152	0.078048704	1309.5	302.5370697	0.231032508	2	6	13	SSS	no
Model	model_193745582986_84	slow	slow	8	2070	3.313959506	1136	0.0465141	1266.112903	254.7298446	0.201190466	6	2	8	SSS	no
Model	model_193745582986_84	slow	slow	9	1980	3.786494343	1296	0.333474093	1195.911111	320.983061	0.268400434	0	10	27	SSS	no
Model	model_193745582986_84	slow	slow	10	2070	3.349198714	1312	0.316391896	1215.972973	255.4454495	0.21007494	6	5	11	SSS	no
Model	model_193745582986_84	slow	slow	11	1698	3.566162762	1280	0.214563087	1234.509091	285.2420263	0.231057048	2	11	19	SSS	no
Model	model_193745582986_84	slow	slow	12	2022	3.17448364	1232	0.245035004	1272.444444	329.137378	0.258665421	0	2	14	SSS	no
Model	model_193745582986_84	slow	slow	13	2370	2.905345979	1152	0.238919789	1149.364486	216.5040585	0.188368495	5	2	5	SSS	no
Model	model_193745582986_84	slow	slow	14	2370	3.051255257	1168	0.238026084	1141.328767	147.5950638	0.129318622	5	3	5	SSS	no
Model	model_193745582986_84	slow	slow	15	1740	4.469999278	1184	0.567378432	1148.583333	122.9311856	0.10702853	10	4	11	SSS	no
Model	model_193745582986_85	slow	slow	1	1392	3.250730077	1136	0.131309736	1253.793478	412.0562841	0.328647653	17	8	23	SSS	no
Model	model_193745582986_85	slow	slow	2	1740	3.120499314	1152	0.141988497	1224.584158	277.9556652	0.226979635	11	3	11	SSS	no
Model	model_193745582986_85	slow	slow	3	2016	3.328845597	1184	0.200861176	1224.567568	301.4129376	0.246138266	5	5	15	SSS	no
Model	model_193745582986_85	slow	slow	4	1410	3.200480968	1104	0.144682555	1307.617284	288.5846932	0.220695074	4	6	17	SSS	no
Model	model_193745582986_85	slow	slow	5	1488	2.815370225	1072	0.127324141	1215.89313	285.0336327	0.234423261	22	4	6	SSS	no
Model	model_193745582986_85	slow	slow	6	1428	3.549097126	1552	0.333221313	1593.34	174.8631019	0.109746257	7	8	13	SSS	no
Model	model_193745582986_85	slow	slow	7	2028	3.374295199	1200	0.058470904	1391.070423	400.6941626	0.28804736	5	5	12	SSS	no
Model	model_193745582986_85	slow	slow	8	1404	3.127061995	1200	0.218658996	1238.198113	266.6459889	0.21535002	6	10	18	SSS	no
Model	model_193745582986_85	slow	slow	9	2040	3.438297437	1360	0.208135887	1303.830769	287.0680739	0.220172802	3	9	18	SSS	no
Model	model_193745582986_85	slow	slow	10	1698	3.372513869	1488	0.210243209	1377.707692	253.9169291	0.184303921	2	9	19	SSS	no
Model	model_193745582986_85	slow	slow	11	1482	3.753637088	1184	0.056794836	1418.894737	309.1251483	0.217863341	7	2	6	SSS	no
Model	model_193745582986_85	slow	slow	12	2640	3.325456272	1248	0.326995965	1251.220588	248.3700895	0.19850224	0	1	10	SSS	no
Model	model_193745582986_85	slow	slow	13	2388	2.872388086	1248	0.249646472	1165.711538	205.9883619	0.176706119	6	0	2	SSS	no
Model	model_193745582986_85	slow	slow	14	2682	3.076423848	1232	0.234142982	1229.7875	193.1505691	0.157060117	1	1	3	SSS	no
Model	model_193745582986_85	slow	slow	15	1482	3.193769341	1072	0.234067267	1193.8	243.6396402	0.204087486	27	0	4	SSS	no
Model	model_193745582986_86	slow	slow	1	1752	3.299187779	1184	0.055520113	1528.256098	380.8764863	0.249222946	5	7	9	SSS	no
Model	model_193745582986_86	slow	slow	2	1044	3.442097686	1088	0.029122341	1611.764706	369.8182828	0.2294493	0	9	35	SSS	no
Model	model_193745582986_86	slow	slow	3	1740	3.652964216	1184	0.101766796	1383.711111	453.9538215	0.328069796	3	4	14	SSS	no
Model	model_193745582986_86	slow	slow	4	2304	3.24060694	1168	0.167012411	1213.072165	304.0913539	0.2506787	1	5	16	SSS	no
Model	model_193745582986_86	slow	slow	5	1716	3.656483132	1328	0.205996625	1467.859649	355.9153969	0.242472362	1	5	15	SSS	no
Model	model_193745582986_86	slow	slow	6	1470	2.967848893	1152	0.09509914	1337.424528	371.8100537	0.278004512	8	6	16	SSS	no
Model	model_193745582986_86	slow	slow	7	2022	3.528754361	1296	0.338145833	1296.22449	223.775969	0.172636739	1	5	14	SSS	no
Model	model_193745582986_86	slow	slow	8	2370	3.465481242	1136	0.049966872	1356.063492	327.6618889	0.241627247	2	1	6	SSS	no
Model	model_193745582986_86	slow	slow	9	2346	3.461468653	1168	0.262315188	1203.890909	216.8608832	0.180133334	1	3	10	SSS	no
Model	model_193745582986_86	slow	slow	10	1110	3.548345312	1056	0.048707794	1323.795918	298.2057898	0.225265682	4	8	15	SSS	no
Model	model_193745582986_86	slow	slow	11	2346	3.41343914	1136	0.252232502	1155.145455	188.5101799	0.163191725	2	3	11	SSS	no
Model	model_193745582986_86	slow	slow	12	2016	3.306634766	1168	0.301594109	1145.173913	345.585324	0.301775407	4	5	14	SSS	no
Model	model_193745582986_86	slow	slow	13	2328	3.531123523	1312	0.190964453	1224.563636	369.319067	0.301592384	1	4	12	SSS	no
Model	model_193745582986_86	slow	slow	14	2346	2.80735762	1184	0.216287487	1171.4	213.2479933	0.18204541	3	4	9	SSS	no
Model	model_193745582986_86	slow	slow	15	2376	3.160501491	1072	0.043763199	1305.141026	245.3901511	0.188018112	3	3	7	SSS	no
Model	model_193745582986_87	slow	slow	1	1182	3.150499867	1184	0.066682105	1406.62037	359.4172938	0.255518334	7	6	20	SSS	no
Model	model_193745582986_87	slow	slow	2	1062	3.722083229	1328	0.148026957	1633.697674	504.8516952	0.309023942	2	9	27	SSS	no
Model	model_193745582986_87	slow	slow	3	1404	3.37925911	1120	0.220312586	1407.216667	370.6462865	0.263389637	2	8	17	SSS	no
Model	model_193745582986_87	slow	slow	4	1026	3.744401941	1088	0.250409488	1373.242424	358.7680123	0.261256138	3	10	30	SSS	no
Model	model_193745582986_87	slow	slow	5	2082	3.226785954	1136	0.174272859	1329.662338	397.7107417	0.29910657	1	5	8	SSS	no
Model	model_193745582986_87	slow	slow	6	2028	3.67677385	1152	0.123791163	1280.188679	306.9268278	0.239751244	1	7	15	SSS	no
Model	model_193745582986_87	slow	slow	7	1686	3.578039754	1184	0.136059713	1381.915254	378.6779987	0.274024038	0	7	23	SSS	no
Model	model_193745582986_87	slow	slow	8	2334	3.542960152	1216	0.114167622	1314.25	272.9499071	0.207684921	0	4	11	SSS	no
Model	model_193745582986_87	slow	slow	9	2328	3.375804304	1120	0.224539892	1226.960526	328.1590372	0.267456882	2	1	14	SSS	no
Model	model_193745582986_87	slow	slow	10	2376	3.104304781	1088	0.133821186	1253.75	211.2891088	0.16852571	1	2	7	SSS	no
Model	model_193745582986_87	slow	slow	11	1650	3.121852996	1152	0.302456562	1268.33	290.6796193	0.229182957	0	10	26	SSS	no
Model	model_193745582986_87	slow	slow	12	2364	2.98088921	1104	0.415573967	1111.931818	119.4111305	0.107390695	5	1	9	SSS	no
Model	model_193745582986_87	slow	slow	13	2010	3.37288689	1216	0.255250015	1217.857143	266.7026453	0.218993374	3	5	17	SSS	no
Model	model_193745582986_87	slow	slow	14	2016	3.193200359	1152	0.29413209	1156.738095	190.1957087	0.164424176	5	1	17	SSS	no
Model	model_193745582986_87	slow	slow	15	2028	3.271366888	1136	0.174065779	1196.594203	264.5800237	0.221110902	3	4	14	SSS	no
Model	model_193745582986_88	slow	slow	1	1674	3.369676036	1152	0.178961075	1244.736842	291.7045445	0.234350374	6	12	23	SSS	no
Model	model_193745582986_88	slow	slow	2	492	3.271885247	1072	0.248200421	1228.676471	264.3481128	0.215148673	10	10	30	SSS	no
Model	model_193745582986_88	slow	slow	3	2010	3.29961726	1168	0.140720355	1290.025974	318.6942912	0.247044864	3	4	16	SSS	no
Model	model_193745582986_88	slow	slow	4	2046	3.254644277	1152	0.196299352	1259.764706	302.8414999	0.240395288	7	3	12	SSS	no
Model	model_193745582986_88	slow	slow	5	1710	3.348753749	1168	0.13567886	1324.31746	273.8432425	0.206780663	1	7	22	SSS	no
Model	model_193745582986_88	slow	slow	6	1380	3.240047104	1344	0.271602006	1436.707071	372.5713613	0.259323121	1	13	24	SSS	no
Model	model_193745582986_88	slow	slow	7	2376	3.124453684	1296	0.223481919	1324.662338	300.2296355	0.226646163	1	1	4	SSS	no
Model	model_193745582986_88	slow	slow	8	2034	3.740275252	1360	0.173895496	1312.794872	283.9911681	0.216325623	1	4	13	SSS	no
Model	model_193745582986_88	slow	slow	9	2052	3.14727281	1232	0.322343594	1187.209302	232.0359894	0.195446573	3	5	11	SSS	no
Model	model_193745582986_88	slow	slow	10	2070	3.518517249	1136	0.289419567	1203.688889	282.9957065	0.235107019	6	3	7	SSS	no
Model	model_193745582986_88	slow	slow	11	1668	3.05998377	1184	0.292596381	1187.27193	285.2546811	0.240260613	4	9	26	SSS	no
Model	model_193745582986_88	slow	slow	12	2352	3.120740865	1120	0.187783191	1201.904762	253.1480472	0.210622385	8	3	10	SSS	no
Model	model_193745582986_88	slow	slow	13	2370	3.456606592	1376	0.263651027	1309.050847	324.4360648	0.24784069	1	2	6	SSS	no
Model	model_193745582986_88	slow	slow	14	1776	3.327735672	1408	0.255488918	1314.25	223.0565261	0.169721534	3	5	11	SSS	no
Model	model_193745582986_88	slow	slow	15	2364	3.136985829	1296	0.242158672	1252.25	271.5822431	0.216875419	2	3	8	SSS	no
Model	model_193745582986_89	slow	slow	1	804	3.787762697	880	0.02555709	1338.725	356.2536307	0.266114124	35	9	28	SSS	no
Model	model_193745582986_89	slow	slow	2	1428	3.37885669	1040	0.110247028	1311.279412	359.2701689	0.27398445	12	4	12	SSS	no
Model	model_193745582986_89	slow	slow	3	1404	3.462720688	1216	0.242833703	1234.060606	244.8080187	0.19837601	21	4	17	SSS	no
Model	model_193745582986_89	slow	slow	4	1722	2.989871829	1104	0.11538513	1226.939394	337.0080423	0.274673748	13	4	13	SSS	no
Model	model_193745582986_89	slow	slow	5	1716	3.472799622	1408	0.278978291	1356.2375	296.5619768	0.218665224	1	12	19	SSS	no
Model	model_193745582986_89	slow	slow	6	1452	3.512586162	1216	0.132660739	1376.537037	402.2575973	0.292224318	32	7	12	SSS	no
Model	model_193745582986_89	slow	slow	7	1956	3.168287798	1200	0.168788004	1316.012658	264.707744	0.201143767	2	7	25	SSS	no
Model	model_193745582986_89	slow	slow	8	1140	3.199689854	1088	0.14324681	1177.958333	259.2115013	0.220051503	15	7	14	SSS	no
Model	model_193745582986_89	slow	slow	9	1710	3.153791138	1296	0.203178716	1268.67	284.8563517	0.224531479	3	8	19	SSS	no
Model	model_193745582986_89	slow	slow	10	1992	3.344886908	1136	0.200596822	1242.013699	265.1963084	0.213521243	5	5	20	SSS	no
Model	model_193745582986_89	slow	slow	11	1470	3.571647035	1088	0.091007269	1237.714286	173.5910042	0.140251273	21	2	10	SSS	no
Model	model_193745582986_89	slow	slow	12	2334	3.124755103	1248	0.296516914	1235.202247	251.115139	0.203298804	0	5	13	SSS	no
Model	model_193745582986_89	slow	slow	13	2688	3.190370436	1216	0.254164234	1229.303797	265.6464937	0.216095073	0	0	3	SSS	no
Model	model_193745582986_89	slow	slow	14	1992	2.990103074	1280	0.229996837	1210.588785	337.9726515	0.279180392	1	11	18	SSS	no
Model	model_193745582986_89	slow	slow	15	2688	3.074686979	1296	0.27432039	1260.956044	267.758129	0.212345331	0	0	2	SSS	no
Model	model_193745582986_90	slow	slow	1	990	3.332199689	1072	0.110009578	1210.976471	393.987458	0.325346914	3	14	44	SSS	no
Model	model_193745582986_90	slow	slow	2	2034	3.498677921	1440	0.316971629	1462.944444	335.9915214	0.229667998	2	6	13	SSS	no
Model	model_193745582986_90	slow	slow	3	1152	2.925809268	1200	0.189688114	1253.336	357.632145	0.285344189	23	6	19	SSS	no
Model	model_193745582986_90	slow	slow	4	1674	3.177377759	1168	0.229982502	1362.053191	321.033748	0.235698393	1	9	22	SSS	no
Model	model_193745582986_90	slow	slow	5	2010	3.258804671	1136	0.241293975	1154.090909	303.981082	0.2633944	3	6	17	SSS	no
Model	model_193745582986_90	slow	slow	6	2016	3.405036702	1152	0.262423194	1239.875	235.1123639	0.189625861	2	2	15	SSS	no
Model	model_193745582986_90	slow	slow	7	2070	3.005392231	1088	0.156721586	1141.160494	231.5444365	0.202902605	8	0	5	SSS	no
Model	model_193745582986_90	slow	slow	8	1404	3.65523658	1264	0.196616591	1364.5	327.5634375	0.240061149	4	8	17	SSS	no
Model	model_193745582986_90	slow	slow	9	1782	2.917350277	1088	0.189875508	1227.495726	286.5552742	0.233447065	9	1	7	SSS	no
Model	model_193745582986_90	slow	slow	10	2082	2.873569772	1040	0.135167277	1199.990909	255.0845669	0.212572083	10	1	4	SSS	no
Model	model_193745582986_90	slow	slow	11	2058	3.750918528	1248	0.280912589	1268.325	205.9547751	0.162383281	5	3	8	SSS	no
Model	model_193745582986_90	slow	slow	12	1758	3.042212987	1200	0.066733227	1264.459184	292.4270768	0.231266521	8	5	9	SSS	no
Model	model_193745582986_90	slow	slow	13	2664	3.078961707	1168	0.207814689	1202.204819	266.0499436	0.221301678	1	2	9	SSS	no
Model	model_193745582986_90	slow	slow	14	2064	3.374754558	1296	0.191810978	1221.65	268.5681059	0.219840466	4	3	10	SSS	no
Model	model_193745582986_90	slow	slow	15	2682	3.114167453	1120	0.136843965	1198.282051	298.9161574	0.249453922	2	0	4	SSS	no
Model	model_193745582986_91	slow	slow	1	1722	3.256497538	1120	0.244173474	1084.449438	331.3897197	0.305583375	18	5	19	SSS	no
Model	model_193745582986_91	slow	slow	2	1380	3.724141517	1280	0.179572558	1425.6875	353.8299472	0.24818198	3	13	28	SSS	no
Model	model_193745582986_91	slow	slow	3	1026	4.084707456	1280	0.197725385	1376.826087	224.5410105	0.163085965	1	18	32	SSS	no
Model	model_193745582986_91	slow	slow	4	1386	3.284014353	1200	0.092647886	1266.47619	328.6129753	0.259470314	14	6	22	SSS	no
Model	model_193745582986_91	slow	slow	5	1110	3.194781514	1024	0.091467527	1158.17	317.6629678	0.274280087	22	7	20	SSS	no
Model	model_193745582986_91	slow	slow	6	1740	3.677674001	1344	0.250655537	1383.789474	283.0627751	0.204556242	5	4	11	SSS	no
Model	model_193745582986_91	slow	slow	7	2028	3.592006365	1328	0.090090749	1413.482759	388.6714436	0.274974308	2	4	13	SSS	no
Model	model_193745582986_91	slow	slow	8	1464	2.935660953	1040	0.113722681	1258.242424	321.9205339	0.255849372	16	1	7	SSS	no
Model	model_193745582986_91	slow	slow	9	1086	3.141249572	1024	0.050111651	1174.842593	324.7195702	0.276394108	20	14	20	SSS	no
Model	model_193745582986_91	slow	slow	10	2004	3.147933154	1248	0.164413288	1338.360465	344.9139061	0.257713759	0	9	19	SSS	no
Model	model_193745582986_91	slow	slow	11	2034	3.562367937	1184	0.16998226	1239.977778	184.3713028	0.148689199	2	3	11	SSS	no
Model	model_193745582986_91	slow	slow	12	2352	3.397858877	1088	0.025398042	1262.767123	282.1250826	0.22341814	1	4	10	SSS	no
Model	model_193745582986_91	slow	slow	13	2346	3.588088328	1232	0.164442565	1300.859649	244.2261275	0.187742104	0	3	12	SSS	no
Model	model_193745582986_91	slow	slow	14	1494	2.94305162	1200	0.176739155	1160.178947	185.1541025	0.159590986	19	0	1	SSS	no
Model	model_193745582986_91	slow	slow	15	2058	3.302494479	1312	0.30532405	1239.723077	249.8882524	0.201567799	1	6	9	SSS	no
Model	model_193745582986_92	slow	slow	1	1050	2.930351388	1152	0.198210076	999.5352113	452.8832306	0.453093824	54	10	28	SSS	no
Model	model_193745582986_92	slow	slow	2	1146	4.39209325	1072	0.399483808	1165.090909	136.9276216	0.117525268	22	2	12	SSS	no
Model	model_193745582986_92	slow	slow	3	1740	3.391326934	1360	0.229476715	1458.62069	305.3042478	0.209310241	6	5	11	SSS	no
Model	model_193745582986_92	slow	slow	4	1980	3.207536731	1248	0.166906678	1302.05618	270.4508246	0.207710565	3	4	20	SSS	no
Model	model_193745582986_92	slow	slow	5	1158	3.08900582	1152	0.072421417	1256.425743	239.6011267	0.190700587	24	4	12	SSS	no
Model	model_193745582986_92	slow	slow	6	1740	3.391009361	1360	0.114786554	1300.492754	327.3687644	0.251726712	6	4	14	SSS	no
Model	model_193745582986_92	slow	slow	7	2052	3.835556841	1488	0.263906142	1384.146341	256.9833022	0.185661945	1	6	11	SSS	no
Model	model_193745582986_92	slow	slow	8	1350	3.359723087	1536	0.330339404	1500.890411	299.4622835	0.199523084	0	13	28	SSS	no
Model	model_193745582986_92	slow	slow	9	2034	3.113062553	1248	0.285290092	1332.075	213.4286634	0.160222708	0	10	17	SSS	no
Model	model_193745582986_92	slow	slow	10	2058	3.255760303	1424	0.185540543	1277.069444	216.1960483	0.169290753	7	2	8	SSS	no
Model	model_193745582986_92	slow	slow	11	1668	3.475695242	1312	0.220824948	1236.621212	293.8625614	0.237633447	5	7	26	SSS	no
Model	model_193745582986_92	slow	slow	12	2058	3.226165639	1168	0.246328301	1164.181818	352.8095206	0.303053625	5	3	8	SSS	no
Model	model_193745582986_92	slow	slow	13	2346	3.071615613	1232	0.285146997	1273.813187	325.4325241	0.255479004	0	5	12	SSS	no
Model	model_193745582986_92	slow	slow	14	2358	2.97081953	1200	0.25582382	1149.096774	226.5009703	0.19711218	8	1	7	SSS	no
Model	model_193745582986_92	slow	slow	15	2052	3.18229002	1232	0.23404465	1193.492754	216.7621165	0.181619969	7	1	10	SSS	no
Model	model_193745582986_93	slow	slow	1	1362	3.413814774	1168	0.154856639	1333.986842	361.4089204	0.270923902	9	8	25	SSS	no
Model	model_193745582986_93	slow	slow	2	2328	3.386283883	1184	0.139397588	1305.27551	296.0003372	0.226772306	1	9	15	SSS	no
Model	model_193745582986_93	slow	slow	3	1728	3.684797709	992	0.039530508	1352.796296	256.8780789	0.18988674	4	11	16	SSS	no
Model	model_193745582986_93	slow	slow	4	1746	3.399290063	1168	0.114533404	1322.60274	366.8888727	0.277399148	5	6	11	SSS	no
Model	model_193745582986_93	slow	slow	5	1764	3.417480346	1328	0.170647773	1317.547945	289.5072356	0.219731841	8	4	9	SSS	no
Model	model_193745582986_93	slow	slow	6	2076	3.058511595	1200	0.157121917	1252.679245	316.7131476	0.252828606	12	3	5	SSS	no
Model	model_193745582986_93	slow	slow	7	1128	3.460628013	1376	0.136172701	1420.125	257.2887179	0.18117329	13	6	12	SSS	no
Model	model_193745582986_93	slow	slow	8	2034	3.573726213	1104	0.181070414	1276.491803	320.4763168	0.251060223	5	5	15	SSS	no
Model	model_193745582986_93	slow	slow	9	1746	3.1446424	1136	0.134493188	1278.675676	305.5973964	0.238995237	4	9	22	SSS	no
Model	model_193745582986_93	slow	slow	10	2262	3.332472638	1312	0.350724915	1238.121212	188.1193621	0.151939374	4	7	25	SSS	no
Model	model_193745582986_93	slow	slow	11	1962	3.383774497	1152	0.289554729	1125.773585	225.74419	0.200523616	4	6	24	SSS	no
Model	model_193745582986_93	slow	slow	12	2364	3.015484613	1264	0.184915876	1248.532609	289.2888376	0.231703069	2	2	6	SSS	no
Model	model_193745582986_93	slow	slow	13	2382	3.342815587	1232	0.28671443	1194.854545	246.8859448	0.206624267	2	1	3	SSS	no
Model	model_193745582986_93	slow	slow	14	2052	2.817216434	1120	0.332038165	1093.158879	208.279788	0.190530208	11	1	8	SSS	no
Model	model_193745582986_93	slow	slow	15	2676	2.818665052	1184	0.295893882	1139.893443	222.5142768	0.195206208	5	1	4	SSS	no
Model	model_193745582986_94	slow	slow	1	1116	3.397936273	752	0.084230629	1537.093333	592.8128468	0.385671341	20	3	14	SSS	no
Model	model_193745582986_94	slow	slow	2	1140	3.298885859	1232	0.039934403	1443.115385	356.4111797	0.246973446	1	13	25	SSS	no
Model	model_193745582986_94	slow	slow	3	1980	3.517999922	1328	0.172198609	1353.267606	345.3477512	0.255195462	0	6	21	SSS	no
Model	model_193745582986_94	slow	slow	4	1704	3.482707709	1536	0.085392205	1459.986667	386.4286219	0.264679555	3	7	17	SSS	no
Model	model_193745582986_94	slow	slow	5	1626	3.29069091	1232	0.200365234	1289.91358	306.0663689	0.237276647	2	12	29	SSS	no
Model	model_193745582986_94	slow	slow	6	1452	3.866538654	1232	0.061561229	1609.16129	269.4074857	0.167421058	11	3	11	SSS	no
Model	model_193745582986_94	slow	slow	7	2334	3.646896828	1184	0.105854096	1381.152174	345.950673	0.250479766	0	3	13	SSS	no
Model	model_193745582986_94	slow	slow	8	2352	3.009118363	1168	0.146872619	1294.221053	331.9423913	0.256480445	3	2	8	SSS	no
Model	model_193745582986_94	slow	slow	9	1692	3.230705757	1104	0.212631412	1311.767677	327.5814905	0.249725234	2	6	19	SSS	no
Model	model_193745582986_94	slow	slow	10	2082	3.091598477	1136	0.21486072	1318.33	343.7189857	0.260723025	0	5	17	SSS	no
Model	model_193745582986_94	slow	slow	11	2370	3.076649696	1152	0.234478628	1153.91358	241.2642728	0.209083485	3	1	6	SSS	no
Model	model_193745582986_94	slow	slow	12	2364	3.237128727	1248	0.377170059	1180.263158	303.8788873	0.257467062	0	2	7	SSS	no
